Number,Name,Fund Rate,Count,Rate,Close Price,Amount,Adjust Amount
2357,華碩,15.33,3,22.70,234,1.0,1
2347,聯強,12.03,2,17.81,53.3,3.3,4
2301,光寶科,11.12,3,16.46,63.2,2.6,3
2885,元大金,10.16,3,15.04,19.3,7.8,7
2382,廣達,9.77,3,14.47,74.2,2.0,2
1301,台塑,9.13,1,13.52,86.5,1.6,1
Exclude,,,,,,,
2881,富邦金,11.68,3,,,,
3045,台灣大,12.22,2,,,,
2883,開發金,10.36,3,,,,
2882,國泰金,10.25,3,,,,
Include,,,,,,,
3702,大聯大,8.45,3,,,,
2324,仁寶,9.00,2,,,,
