3045,台灣大,8.91
1301,台塑,8.87
2357,華碩,7.89
2301,光寶科,4.36
2324,仁寶,4.08
2206,三陽工業,2.99
2356,英業達,2.93
9939,宏全,2.66
1215,卜蜂,2.49
2303,聯電,2.38
1232,大統益,2.32
2385,群光,2.32
5434,崇越,2.2
2454,聯發科,2.18
9917,中保科,2.11
3044,健鼎,1.88
6176,瑞儀,1.75
2451,創見,1.61
3702,大聯大,1.57
6412,群電,1.55
5522,遠雄,1.53
2204,中華,1.51
9940,信義,1.51
2382,廣達,1.46
2885,元大金,1.42
2891,中信金,1.41
1513,中興電,1.32
6239,力成,1.3
2015,豐興,1.12
2504,國產,1.05
2006,東和鋼鐵,1
2377,微星,0.97
2881,富邦金,0.97
3010,華立,0.97
5306,桂盟,0.97
6269,台郡,0.97
3036,文曄,0.96
1303,南亞,0.92
2882,國泰金,0.9
6257,矽格,0.89
2353,宏碁,0.88
2408,南亞科,0.88
6278,台表科,0.88
2883,開發金,0.84
2441,超豐,0.81
2449,京元電子,0.81
6202,盛群,0.76
8150,南茂,0.73
2379,瑞昱,0.69
2458,義隆,0.66
