Number,Name,Fund Rate,Count,Rate,Close Price,Amount,Adjust Amount
2357,華碩,15.45,3,15.93,232,0.7,1
2347,聯強,12.27,2,12.65,53.7,2.4,3
3045,台灣大,11.95,2,12.32,92.1,1.3,2
2301,光寶科,11.34,3,11.69,63.5,1.8,2
2885,元大金,10.20,3,10.52,19.1,5.5,6
2382,廣達,9.46,3,9.75,71.3,1.4,1
2324,仁寶,9.07,2,9.35,21.25,4.4,4
3702,大聯大,8.63,3,8.90,45.7,1.9,1
1301,台塑,8.63,1,8.90,80.6,1.1,1
Exclude,,,,,,,
2881,富邦金,11.62,3,,,,
2883,開發金,10.13,3,,,,
2882,國泰金,9.92,3,,,,
Include,,,,,,,
