3045,台灣大,9.04
1301,台塑,8.63
2357,華碩,8.14
2301,光寶科,4.34
2324,仁寶,4.12
2356,英業達,3.02
2206,三陽工業,2.81
9939,宏全,2.63
1215,卜蜂,2.56
2303,聯電,2.42
1232,大統益,2.34
2454,聯發科,2.29
2385,群光,2.26
5434,崇越,2.16
9917,中保科,2.08
3044,健鼎,1.86
6176,瑞儀,1.77
2451,創見,1.63
6412,群電,1.58
3702,大聯大,1.56
2204,中華,1.55
9940,信義,1.53
5522,遠雄,1.47
2382,廣達,1.43
2885,元大金,1.43
2891,中信金,1.4
1513,中興電,1.28
6239,力成,1.24
2015,豐興,1.12
2408,南亞科,1.01
2377,微星,1
5306,桂盟,1
2006,東和鋼鐵,0.99
2504,國產,0.99
3036,文曄,0.98
6269,台郡,0.97
2881,富邦金,0.96
3010,華立,0.93
1303,南亞,0.91
2353,宏碁,0.91
6257,矽格,0.91
2882,國泰金,0.86
6278,台表科,0.85
2449,京元電子,0.81
2883,開發金,0.8
2441,超豐,0.77
6202,盛群,0.76
8150,南茂,0.72
2379,瑞昱,0.68
2458,義隆,0.66
