Number,Name,Fund Rate,Count,Rate,Close Price,Amount,Adjust Amount
2357,華碩,15.40,3,22.84,231,1.0,1
2347,聯強,12.22,2,18.12,53.1,3.4,4
2301,光寶科,11.44,3,16.97,63.8,2.7,3
2885,元大金,10.23,3,15.17,19.05,8.0,8
2382,廣達,9.62,3,14.27,72.5,2.0,2
1301,台塑,8.52,1,12.64,78.9,1.6,1
Exclude,,,,,,,
2881,富邦金,11.75,3,,,,
3045,台灣大,12.17,2,,,,
2883,開發金,10.48,3,,,,
2882,國泰金,10.08,3,,,,
Include,,,,,,,
3702,大聯大,8.73,3,,,,
2324,仁寶,9.16,2,,,,
