Number,Name,Fund Rate,Count,Rate,Close Price,Amount,Adjust Amount
2357,華碩,15.68,3,20.55,253.5,0.8,1
2347,聯強,11.88,2,15.57,56.1,2.8,3
2301,光寶科,11.28,3,14.78,68.2,2.2,3
2885,元大金,10.19,3,13.35,20.5,6.5,7
2382,廣達,9.68,3,12.68,79.3,1.6,1
2324,仁寶,8.98,2,11.77,22.7,5.2,5
3702,大聯大,8.63,3,11.31,49.9,2.3,2
Exclude,,,,,,,
2881,富邦金,11.91,3,,,,
3045,台灣大,11.71,2,,,,
2883,開發金,10.73,3,,,,
2882,國泰金,10.54,3,,,,
1301,台塑,8.58,1,,,,
