3045,台灣大,8.85
1301,台塑,8.58
2357,華碩,8.32
2301,光寶科,4.34
2324,仁寶,4.1
2206,三陽工業,2.84
2356,英業達,2.82
9939,宏全,2.54
1215,卜蜂,2.42
2303,聯電,2.4
1232,大統益,2.31
5434,崇越,2.28
2454,聯發科,2.23
2385,群光,2.22
9917,中保科,2.05
3044,健鼎,1.92
6176,瑞儀,1.68
3702,大聯大,1.59
2204,中華,1.56
9940,信義,1.55
2451,創見,1.53
2382,廣達,1.5
6412,群電,1.5
1513,中興電,1.46
2891,中信金,1.46
5522,遠雄,1.45
2885,元大金,1.43
6239,力成,1.3
2015,豐興,1.15
2377,微星,1.06
2504,國產,1.06
5306,桂盟,1.06
2881,富邦金,0.99
3010,華立,0.99
6269,台郡,0.97
2006,東和鋼鐵,0.96
2882,國泰金,0.93
2883,開發金,0.91
3036,文曄,0.9
6278,台表科,0.9
6257,矽格,0.88
2449,京元電子,0.85
2353,宏碁,0.84
2441,超豐,0.84
1303,南亞,0.83
2408,南亞科,0.8
2379,瑞昱,0.77
6202,盛群,0.77
8150,南茂,0.72
2458,義隆,0.64
