2324,仁寶,7.88
1216,統一,7.12
3045,台灣大,6.15
4904,遠傳,5.7
2801,彰銀,3.69
9939,宏全,3.06
3037,欣興,3.04
2301,光寶科,2.51
6176,瑞儀,2.23
2385,群光,2.18
1102,亞泥,2.14
6412,群電,2.05
2845,遠東銀,2
2903,遠百,1.84
2451,創見,1.82
6285,啟碁,1.82
9917,中保科,1.77
1215,卜蜂,1.69
3036,文曄,1.64
2454,聯發科,1.61
3044,健鼎,1.48
2211,長榮鋼,1.47
2382,廣達,1.46
2247,汎德永業,1.45
2449,京元電子,1.44
1477,聚陽,1.41
3596,智易,1.37
6239,力成,1.37
3702,大聯大,1.31
5469,瀚宇博,1.3
5522,遠雄,1.3
2303,聯電,1.29
5388,中磊,1.25
2006,東和鋼鐵,1.2
8046,南電,1.1
6257,矽格,1.06
3711,日月光投控,1.03
3042,晶技,0.98
4938,和碩,0.98
2886,兆豐金,0.97
1723,中碳,0.95
5876,上海商銀,0.92
2504,國產,0.9
4915,致伸,0.89
8422,可寧衛,0.89
2015,豐興,0.88
2809,京城銀,0.87
6214,精誠,0.86
5434,崇越,0.84
6670,復盛應用,0.71
2912,統一超,0.58
4766,南寶,0.27
2607,榮運,0.26
TX,臺股期貨,1.26
