Number,Name,Fund Rate,Count,Rate,Close Price,Amount,Adjust Amount
2357,華碩,15.51,3,22.90,237.5,1.0,2
2347,聯強,11.83,2,17.47,52.8,3.3,4
2301,光寶科,11.23,3,16.58,64.1,2.6,3
2885,元大金,10.24,3,15.12,19.55,7.7,7
2382,廣達,9.94,3,14.68,77.7,1.9,1
2324,仁寶,8.98,2,13.26,21.7,6.1,6
Exclude,,,,,,,
2881,富邦金,11.93,3,,,,
3045,台灣大,12.35,2,,,,
2883,開發金,10.64,3,,,,
2882,國泰金,10.39,3,,,,
1301,台塑,8.91,1,,,,
