Number,Name,Fund Rate,Count,Rate,Close Price,Amount,Adjust Amount
2357,華碩,14.10,3,13.89,268,0.5,1
2881,富邦金,12.10,3,11.92,59.8,2.0,2
2347,聯強,11.94,2,11.76,60.2,2.0,2
3702,大聯大,11.73,3,11.55,47.5,2.4,3
2882,國泰金,11.19,2,11.02,42,2.6,3
2885,元大金,10.54,3,10.38,22.7,4.6,4
3045,台灣大,10.40,2,10.24,95.2,1.1,1
2324,仁寶,10.20,2,10.05,22.85,4.4,4
1301,台塑,9.32,1,9.18,88.6,1.0,1
Exclude,,,,,,,
Include,,,,,,,
