1301,台塑,9.38
3045,台灣大,7.66
2324,仁寶,5.93
3231,緯創,4.62
1102,亞泥,4.49
2356,英業達,4.41
2301,光寶科,4.35
2357,華碩,4.34
2385,群光,2.73
6176,瑞儀,2.46
3702,大聯大,2.24
9939,宏全,2.13
2903,遠百,2.1
5522,遠雄,2.01
3044,健鼎,1.95
2451,創見,1.92
9917,中保科,1.88
2303,聯電,1.43
6412,群電,1.42
2454,聯發科,1.31
5434,崇越,1.07
2449,京元電子,1.06
2606,裕民,1.04
2377,微星,1.03
3042,晶技,1.03
2382,廣達,1.02
2006,東和鋼鐵,1.01
3711,日月光投控,1.01
8150,南茂,1.01
3036,文曄,1
4938,和碩,1
6239,力成,1
6257,矽格,1
2015,豐興,0.99
9904,寶成,0.99
1409,新纖,0.97
3010,華立,0.97
4915,致伸,0.97
2353,宏碁,0.96
2504,國產,0.96
2885,元大金,0.96
2888,新光金,0.96
2881,富邦金,0.95
5306,桂盟,0.95
2883,開發金,0.94
6278,台表科,0.93
6269,台郡,0.92
6456,GIS-KY,0.91
4958,臻鼎-KY,0.9
2597,潤弘,0.71
TX,臺股期貨,1.67
