Number,Name,Fund Rate,Count,Rate,Close Price,Amount,Adjust Amount
2357,華碩,14.41,3,14.16,278.5,0.5,1
2881,富邦金,12.01,3,11.80,60.5,2.0,2
3702,大聯大,11.89,3,11.68,49.25,2.4,3
2347,聯強,11.86,2,11.65,61.5,1.9,2
2882,國泰金,11.32,2,11.12,44.05,2.5,3
2885,元大金,10.36,3,10.18,22.8,4.5,4
3045,台灣大,10.34,2,10.16,95,1.1,1
2324,仁寶,10.22,2,10.04,23.05,4.4,4
1301,台塑,9.38,1,9.22,89,1.0,1
Exclude,,,,,,,
Include,,,,,,,
