Number,Name,Fund Rate,Count,Rate,Close Price,Amount,Adjust Amount
2357,華碩,14.18,3,14.04,276.5,0.5,1
2347,聯強,11.99,2,11.87,62.3,1.9,2
2881,富邦金,11.75,3,11.63,59.6,2.0,2
3702,大聯大,11.69,3,11.57,49.05,2.4,3
2882,國泰金,11.21,2,11.10,42.95,2.6,3
3045,台灣大,10.35,2,10.25,95.8,1.1,1
2324,仁寶,10.26,2,10.16,23.45,4.3,4
2885,元大金,10.24,3,10.14,22.65,4.5,4
1301,台塑,9.33,1,9.24,89.9,1.0,1
Exclude,,,,,,,
Include,,,,,,,
