1301,台塑,9.33
3045,台灣大,7.66
2324,仁寶,5.95
3231,緯創,4.54
2356,英業達,4.45
2301,光寶科,4.44
1102,亞泥,4.4
2357,華碩,4.24
2385,群光,2.77
6176,瑞儀,2.42
3702,大聯大,2.19
9939,宏全,2.13
2903,遠百,2.07
5522,遠雄,2.02
2451,創見,1.89
3044,健鼎,1.87
9917,中保科,1.84
6412,群電,1.42
2303,聯電,1.41
2454,聯發科,1.26
5434,崇越,1.08
2449,京元電子,1.06
2382,廣達,1.03
2606,裕民,1.03
2377,微星,1.01
3711,日月光投控,1.01
4938,和碩,1.01
9904,寶成,1
2006,東和鋼鐵,0.99
2504,國產,0.99
8150,南茂,0.99
2015,豐興,0.98
3036,文曄,0.98
6239,力成,0.97
6257,矽格,0.97
2353,宏碁,0.96
1409,新纖,0.95
3042,晶技,0.95
4915,致伸,0.95
2885,元大金,0.94
3010,華立,0.94
5306,桂盟,0.94
2881,富邦金,0.93
2883,開發金,0.91
2888,新光金,0.9
6456,GIS-KY,0.9
4958,臻鼎-KY,0.89
6269,台郡,0.85
6278,台表科,0.85
2597,潤弘,0.67
TX,臺股期貨,1.86
