1301,台塑,9.13
3045,台灣大,7.74
3231,緯創,6.6
2324,仁寶,6.23
2356,英業達,4.85
2301,光寶科,4.79
2357,華碩,4.43
1102,亞泥,4.31
2385,群光,2.94
6176,瑞儀,2.5
9939,宏全,2.2
2903,遠百,2.09
3702,大聯大,2
2451,創見,1.97
3044,健鼎,1.96
9917,中保科,1.94
5522,遠雄,1.81
6412,群電,1.37
2382,廣達,1.36
2303,聯電,1.28
2454,聯發科,1.22
2449,京元電子,1.21
5434,崇越,1.16
4938,和碩,1.12
2606,裕民,1.11
2377,微星,1.1
6239,力成,1.1
2353,宏碁,1.07
8150,南茂,1.06
2006,東和鋼鐵,1.05
6257,矽格,1.01
2504,國產,0.99
6278,台表科,0.96
3711,日月光投控,0.95
4915,致伸,0.95
3036,文曄,0.91
2015,豐興,0.9
3042,晶技,0.9
2881,富邦金,0.89
2885,元大金,0.89
9904,寶成,0.86
1409,新纖,0.85
3010,華立,0.85
5306,桂盟,0.8
4958,臻鼎-KY,0.79
6269,台郡,0.77
6456,GIS-KY,0.72
2883,開發金,0.62
2597,潤弘,0.41
2888,新光金,0.24
TX,臺股期貨,0.4
