2324,仁寶,9.02
1216,統一,6.87
3045,台灣大,6.16
4904,遠傳,5.48
2801,彰銀,4.25
3037,欣興,3.67
2301,光寶科,3.24
9939,宏全,2.84
6176,瑞儀,2.46
1102,亞泥,2.4
1215,卜蜂,2.13
6412,群電,1.99
2845,遠東銀,1.94
2247,汎德永業,1.88
2382,廣達,1.84
2451,創見,1.79
2903,遠百,1.79
5522,遠雄,1.69
9917,中保科,1.66
3044,健鼎,1.6
6285,啟碁,1.6
2385,群光,1.5
1477,聚陽,1.41
3596,智易,1.41
8046,南電,1.4
2449,京元電子,1.38
5469,瀚宇博,1.33
5388,中磊,1.25
8422,可寧衛,1.21
3036,文曄,1.13
3702,大聯大,1.08
3042,晶技,1.05
2006,東和鋼鐵,1.03
4915,致伸,1.03
2211,長榮鋼,1.01
6214,精誠,0.99
2886,兆豐金,0.97
6239,力成,0.97
3711,日月光投控,0.96
4938,和碩,0.96
6257,矽格,0.96
2809,京城銀,0.95
2454,聯發科,0.93
1723,中碳,0.92
6670,復盛應用,0.91
2015,豐興,0.9
5876,上海商銀,0.89
2303,聯電,0.85
2504,國產,0.83
5434,崇越,0.83
TX,臺股期貨,0.78
