Number,Name,Fund Rate,Count,Rate,Close Price,Amount,Adjust Amount
2382,廣達,22.61,3,32.24,258.5,1.2,2
2301,光寶科,15.30,3,21.82,146.5,1.5,2
2324,仁寶,12.92,2,18.43,31.65,5.8,6
2347,聯強,10.24,2,14.60,58.2,2.5,2
3231,緯創,9.05,1,12.91,156.5,0.8,0
Exclude,,,,,,,
Include,,,,,,,
