2324,仁寶,9.29
1216,統一,7.67
3045,台灣大,6.33
4904,遠傳,5.56
2801,彰銀,4.63
2301,光寶科,3.95
3037,欣興,3.88
9939,宏全,2.93
1102,亞泥,2.48
6176,瑞儀,2.18
2382,廣達,2.13
2845,遠東銀,2.01
1215,卜蜂,1.96
2247,汎德永業,1.86
6412,群電,1.81
2451,創見,1.77
9917,中保科,1.77
5522,遠雄,1.74
2903,遠百,1.67
2385,群光,1.38
8046,南電,1.36
1477,聚陽,1.28
6285,啟碁,1.21
8422,可寧衛,1.2
3044,健鼎,1.12
5469,瀚宇博,1.12
2449,京元電子,1.07
5388,中磊,1.07
2886,兆豐金,1.06
6214,精誠,1.06
6239,力成,1.05
3596,智易,1.03
4938,和碩,1
2015,豐興,0.99
3711,日月光投控,0.98
6257,矽格,0.98
2006,東和鋼鐵,0.97
3036,文曄,0.97
2809,京城銀,0.96
4915,致伸,0.96
3042,晶技,0.95
5876,上海商銀,0.94
3702,大聯大,0.93
6670,復盛應用,0.93
5434,崇越,0.9
2504,國產,0.88
1723,中碳,0.87
2211,長榮鋼,0.86
2303,聯電,0.83
2454,聯發科,0.83
TX,臺股期貨,2.17
