3045,台灣大,8.97
1301,台塑,8.54
2357,華碩,8.09
2301,光寶科,4.33
2324,仁寶,4.14
2356,英業達,3.02
2206,三陽工業,2.86
9939,宏全,2.67
1215,卜蜂,2.56
2303,聯電,2.48
1232,大統益,2.35
2454,聯發科,2.32
2385,群光,2.25
5434,崇越,2.17
9917,中保科,2.1
3044,健鼎,1.85
6176,瑞儀,1.74
2451,創見,1.64
3702,大聯大,1.58
2204,中華,1.55
6412,群電,1.55
9940,信義,1.54
5522,遠雄,1.51
2382,廣達,1.45
2885,元大金,1.43
2891,中信金,1.4
1513,中興電,1.31
6239,力成,1.25
2015,豐興,1.12
2504,國產,1.02
2377,微星,1
2006,東和鋼鐵,0.99
2408,南亞科,0.99
5306,桂盟,0.99
6269,台郡,0.99
3036,文曄,0.98
2881,富邦金,0.95
3010,華立,0.94
2353,宏碁,0.91
1303,南亞,0.9
6257,矽格,0.88
2882,國泰金,0.86
6278,台表科,0.84
2449,京元電子,0.82
2883,開發金,0.82
2441,超豐,0.78
6202,盛群,0.74
8150,南茂,0.71
2379,瑞昱,0.67
2458,義隆,0.65
