Number,Name,Fund Rate,Count,Rate,Close Price,Amount,Adjust Amount
2382,廣達,20.79,3,22.14,237,0.9,1
2301,光寶科,16.16,3,17.21,154,1.1,2
2324,仁寶,12.47,2,13.28,30.3,4.4,5
2347,聯強,10.41,2,11.09,59.1,1.9,2
6176,瑞儀,9.49,2,10.11,117.5,0.9,0
3711,日月光投控,8.30,3,8.84,114,0.8,0
3045,台灣大,8.29,2,8.83,94.9,0.9,0
3231,緯創,7.99,1,8.51,135,0.6,0
Exclude,,,,,,,
Include,,,,,,,
