2324,仁寶,8.9
1216,統一,7.69
3045,台灣大,6.36
4904,遠傳,5.49
2801,彰銀,4.66
2301,光寶科,4.15
3037,欣興,3.66
9939,宏全,2.91
1102,亞泥,2.47
6176,瑞儀,2.33
2845,遠東銀,2.04
1215,卜蜂,1.99
2382,廣達,1.95
2247,汎德永業,1.91
6412,群電,1.82
9917,中保科,1.79
2451,創見,1.78
5522,遠雄,1.76
2903,遠百,1.68
2385,群光,1.37
1477,聚陽,1.36
6285,啟碁,1.36
8046,南電,1.34
8422,可寧衛,1.23
3044,健鼎,1.2
5388,中磊,1.16
5469,瀚宇博,1.11
2886,兆豐金,1.09
6214,精誠,1.07
2449,京元電子,1.06
3596,智易,1.05
2006,東和鋼鐵,0.99
3036,文曄,0.99
3711,日月光投控,0.98
4915,致伸,0.98
2015,豐興,0.97
4938,和碩,0.97
2809,京城銀,0.96
3042,晶技,0.96
3702,大聯大,0.96
5876,上海商銀,0.94
6239,力成,0.93
6670,復盛應用,0.91
2454,聯發科,0.9
6257,矽格,0.9
1723,中碳,0.89
2211,長榮鋼,0.88
2504,國產,0.88
5434,崇越,0.88
2303,聯電,0.87
TX,臺股期貨,2
