Number,Name,Fund Rate,Count,Rate,Close Price,Amount,Adjust Amount
2357,華碩,15.35,3,19.34,234.5,0.8,1
3045,台灣大,12.11,2,15.26,94.7,1.6,2
2347,聯強,12.10,2,15.25,54.4,2.8,3
2301,光寶科,11.64,3,14.67,66.4,2.2,3
2885,元大金,10.51,3,13.24,20.05,6.6,6
2324,仁寶,8.93,2,11.25,21.3,5.3,5
1301,台塑,8.72,1,10.99,82.9,1.3,1
Exclude,,,,,,,
2881,富邦金,12.08,3,,,,
2883,開發金,10.49,3,,,,
2882,國泰金,10.00,3,,,,
Include,,,,,,,
