3045,台灣大,9.16
1301,台塑,8.9
2357,華碩,8.13
2301,光寶科,4.31
2324,仁寶,4.11
2206,三陽工業,2.97
2356,英業達,2.85
9939,宏全,2.53
1215,卜蜂,2.49
1232,大統益,2.35
2303,聯電,2.29
2385,群光,2.26
5434,崇越,2.2
2454,聯發科,2.18
9917,中保科,2.11
3044,健鼎,1.92
6176,瑞儀,1.67
3702,大聯大,1.55
9940,信義,1.54
2451,創見,1.53
2204,中華,1.52
2382,廣達,1.5
5522,遠雄,1.49
6412,群電,1.49
2891,中信金,1.45
2885,元大金,1.44
1513,中興電,1.39
6239,力成,1.33
2015,豐興,1.11
2504,國產,1.04
2881,富邦金,1.01
5306,桂盟,1.01
2377,微星,1
3010,華立,0.96
6269,台郡,0.95
2006,東和鋼鐵,0.93
2882,國泰金,0.93
2883,開發金,0.91
3036,文曄,0.91
6257,矽格,0.86
1303,南亞,0.85
2353,宏碁,0.85
6278,台表科,0.85
2441,超豐,0.83
2449,京元電子,0.81
2408,南亞科,0.8
2379,瑞昱,0.77
6202,盛群,0.76
8150,南茂,0.7
2458,義隆,0.63
