Number,Name,Fund Rate,Count,Rate,Close Price,Amount,Adjust Amount
2382,廣達,22.73,3,32.01,264.5,1.2,2
2301,光寶科,16.41,3,23.11,159.5,1.4,2
2324,仁寶,12.67,2,17.85,31.3,5.7,6
2347,聯強,10.22,2,14.39,59.2,2.4,2
3231,緯創,8.97,1,12.63,157,0.8,0
Exclude,,,,,,,
Include,,,,,,,
