2324,仁寶,9.11
1216,統一,7.56
3045,台灣大,6.31
4904,遠傳,5.51
2801,彰銀,4.59
2301,光寶科,4.26
3037,欣興,3.72
9939,宏全,2.94
1102,亞泥,2.46
6176,瑞儀,2.17
2382,廣達,2.16
2845,遠東銀,2.02
1215,卜蜂,1.97
2247,汎德永業,1.93
6412,群電,1.84
2451,創見,1.79
9917,中保科,1.79
5522,遠雄,1.74
2903,遠百,1.65
2385,群光,1.38
8046,南電,1.35
1477,聚陽,1.29
6285,啟碁,1.23
8422,可寧衛,1.23
3044,健鼎,1.19
5469,瀚宇博,1.11
5388,中磊,1.1
2449,京元電子,1.09
2886,兆豐金,1.06
3596,智易,1.06
6214,精誠,1.06
6239,力成,1.06
3036,文曄,1
3711,日月光投控,1
4938,和碩,0.99
2015,豐興,0.97
4915,致伸,0.97
2006,東和鋼鐵,0.96
2809,京城銀,0.95
3042,晶技,0.95
3702,大聯大,0.95
5876,上海商銀,0.93
6257,矽格,0.92
6670,復盛應用,0.91
5434,崇越,0.9
1723,中碳,0.88
2504,國產,0.87
2211,長榮鋼,0.86
2303,聯電,0.86
2454,聯發科,0.82
TX,臺股期貨,2.18
