Number,Name,Fund Rate,Count,Rate,Close Price,Amount,Adjust Amount
2382,廣達,12.58,2,30.49,201,1.5,2
2347,聯強,11.18,2,27.10,69.1,3.9,4
2303,聯電,8.99,2,21.79,50.2,4.3,4
2385,群光,8.51,1,20.63,178.5,1.2,1
Exclude,,,,,,,
Include,,,,,,,
