Number,Name,Fund Rate,Count,Rate,Close Price,Amount,Adjust Amount
2357,華碩,15.80,3,20.62,254.5,0.8,1
2347,聯強,11.99,2,15.64,56.5,2.8,3
2301,光寶科,11.40,3,14.87,68.6,2.2,3
2885,元大金,10.03,3,13.09,20.15,6.5,7
2382,廣達,9.74,3,12.71,79.7,1.6,1
2324,仁寶,8.99,2,11.73,22.6,5.2,5
3702,大聯大,8.69,3,11.34,50,2.3,2
Exclude,,,,,,,
2881,富邦金,11.93,3,,,,
3045,台灣大,11.74,2,,,,
2883,開發金,10.62,3,,,,
2882,國泰金,10.50,3,,,,
1301,台塑,8.56,1,,,,
