3231,緯創,7.07
2324,仁寶,7.01
3045,台灣大,6.7
1301,台塑,5.6
2301,光寶科,5.07
2356,英業達,4.79
1102,亞泥,3.33
2357,華碩,3.03
1216,統一,2.5
6176,瑞儀,2.39
9939,宏全,2.25
2385,群光,2.2
2451,創見,1.87
5522,遠雄,1.86
2903,遠百,1.84
9917,中保科,1.82
4904,遠傳,1.71
3702,大聯大,1.53
3044,健鼎,1.52
6412,群電,1.49
3037,欣興,1.48
2382,廣達,1.47
2303,聯電,1.19
2449,京元電子,1.16
4938,和碩,1.05
6239,力成,1.03
2454,聯發科,1.02
3711,日月光投控,1.02
2801,彰銀,1.01
5434,崇越,0.98
2006,東和鋼鐵,0.95
3042,晶技,0.91
2504,國產,0.9
4915,致伸,0.9
6257,矽格,0.89
2015,豐興,0.86
3036,文曄,0.86
2377,微星,0.83
2353,宏碁,0.7
2606,裕民,0.58
8150,南茂,0.58
2885,元大金,0.55
6278,台表科,0.53
8046,南電,0.48
3010,華立,0.47
2881,富邦金,0.46
4958,臻鼎-KY,0.46
9904,寶成,0.46
1409,新纖,0.45
1215,卜蜂,0.41
6269,台郡,0.4
5306,桂盟,0.39
1477,聚陽,0.37
2809,京城銀,0.37
2247,汎德永業,0.36
2883,開發金,0.35
6214,精誠,0.35
6456,GIS-KY,0.35
6285,啟碁,0.34
6670,復盛應用,0.33
2886,兆豐金,0.32
5469,瀚宇博,0.32
3596,智易,0.31
5388,中磊,0.31
5876,上海商銀,0.31
2845,遠東銀,0.27
8422,可寧衛,0.23
2597,潤弘,0.18
2211,長榮鋼,0.16
1723,中碳,0.15
2888,新光金,0.15
TX,臺股期貨,2.23
