Number,Name,Fund Rate,Count,Rate,Close Price,Amount,Adjust Amount
2357,華碩,15.53,3,19.64,237.5,0.8,1
3045,台灣大,12.05,2,15.24,94.1,1.6,2
2347,聯強,11.73,2,14.83,52.3,2.8,3
2301,光寶科,11.71,3,14.81,66.4,2.2,3
2885,元大金,10.53,3,13.32,20.2,6.6,6
2324,仁寶,8.82,2,11.15,21.15,5.3,5
1301,台塑,8.70,1,11.00,82.8,1.3,1
Exclude,,,,,,,
2881,富邦金,12.23,3,,,,
2883,開發金,10.36,3,,,,
2882,國泰金,9.88,3,,,,
Include,,,,,,,
