1301,台塑,8.62
3231,緯創,8.43
3045,台灣大,7.3
2324,仁寶,6.18
2356,英業達,5.72
2301,光寶科,4.92
2357,華碩,4.2
1102,亞泥,4.08
2385,群光,2.92
6176,瑞儀,2.49
9939,宏全,2.19
3044,健鼎,2.1
2903,遠百,2.06
9917,中保科,1.9
2451,創見,1.89
3702,大聯大,1.88
5522,遠雄,1.56
6412,群電,1.38
2382,廣達,1.34
2449,京元電子,1.29
2303,聯電,1.28
5434,崇越,1.18
2454,聯發科,1.17
2377,微星,1.11
4938,和碩,1.11
6239,力成,1.09
2353,宏碁,1.05
8150,南茂,1.03
2006,東和鋼鐵,0.98
3711,日月光投控,0.96
6278,台表科,0.96
2504,國產,0.93
2606,裕民,0.93
4915,致伸,0.92
6257,矽格,0.92
3042,晶技,0.89
3036,文曄,0.88
2885,元大金,0.87
2881,富邦金,0.86
2015,豐興,0.85
3010,華立,0.83
9904,寶成,0.83
1409,新纖,0.8
4958,臻鼎-KY,0.8
6269,台郡,0.77
5306,桂盟,0.72
6456,GIS-KY,0.61
2883,開發金,0.52
2597,潤弘,0.33
2888,新光金,0.2
TX,臺股期貨,0.56
