3231,緯創,8.57
1301,台塑,8.12
3045,台灣大,6.82
2324,仁寶,6.11
2356,英業達,5.78
2301,光寶科,5.49
2357,華碩,4.15
1102,亞泥,3.71
2385,群光,2.73
6176,瑞儀,2.43
9939,宏全,1.98
2903,遠百,1.9
2451,創見,1.85
3044,健鼎,1.83
9917,中保科,1.82
3702,大聯大,1.8
5522,遠雄,1.62
2382,廣達,1.51
6412,群電,1.31
2449,京元電子,1.29
2303,聯電,1.24
2377,微星,1.16
2454,聯發科,1.12
4938,和碩,1.08
2353,宏碁,1.06
5434,崇越,1.04
6239,力成,1.04
3711,日月光投控,1.03
2006,東和鋼鐵,0.93
2504,國產,0.9
4915,致伸,0.9
8150,南茂,0.88
2606,裕民,0.87
3042,晶技,0.87
6257,矽格,0.87
2885,元大金,0.84
3036,文曄,0.84
6278,台表科,0.81
2015,豐興,0.8
3010,華立,0.71
4958,臻鼎-KY,0.71
9904,寶成,0.7
2881,富邦金,0.69
1409,新纖,0.68
6269,台郡,0.62
4904,遠傳,0.6
5306,桂盟,0.6
6456,GIS-KY,0.54
2801,彰銀,0.44
2883,開發金,0.39
2597,潤弘,0.27
2888,新光金,0.16
2809,京城銀,0.1
TX,臺股期貨,2.49
