1301,台塑,9.05
3045,台灣大,7.76
2324,仁寶,6.17
3231,緯創,6.06
2356,英業達,5.25
2301,光寶科,4.6
1102,亞泥,4.32
2357,華碩,3.95
2385,群光,2.93
6176,瑞儀,2.47
9939,宏全,2.23
2903,遠百,2.08
2451,創見,2.02
3702,大聯大,2
3044,健鼎,1.99
5522,遠雄,1.87
9917,中保科,1.82
6412,群電,1.46
2454,聯發科,1.45
2303,聯電,1.38
2449,京元電子,1.35
2382,廣達,1.32
5434,崇越,1.24
2606,裕民,1.19
6257,矽格,1.08
2377,微星,1.06
2006,東和鋼鐵,1.04
2353,宏碁,1.02
8150,南茂,1.02
3711,日月光投控,1
4938,和碩,1
2504,國產,0.98
6239,力成,0.98
6278,台表科,0.98
3036,文曄,0.95
3042,晶技,0.94
4915,致伸,0.94
3010,華立,0.91
1409,新纖,0.9
2015,豐興,0.9
2885,元大金,0.88
9904,寶成,0.86
4958,臻鼎-KY,0.83
6269,台郡,0.82
6456,GIS-KY,0.78
2881,富邦金,0.77
5306,桂盟,0.77
2883,開發金,0.74
2597,潤弘,0.43
2888,新光金,0.29
TX,臺股期貨,0.4
