Number,Name,Fund Rate,Count,Rate,Close Price,Amount,Adjust Amount
2357,華碩,15.61,3,22.97,244,0.9,1
2347,聯強,12.09,2,17.79,54.9,3.2,4
2301,光寶科,11.48,3,16.89,66.4,2.5,3
2885,元大金,10.09,3,14.84,19.7,7.5,7
2382,廣達,9.66,3,14.21,76,1.9,1
1301,台塑,9.04,1,13.30,86.1,1.5,1
Exclude,,,,,,,
2881,富邦金,11.77,3,,,,
3045,台灣大,11.86,2,,,,
2883,開發金,10.52,3,,,,
2882,國泰金,10.39,3,,,,
Include,,,,,,,
3702,大聯大,8.54,3,,,,
2324,仁寶,8.92,2,,,,
