3045,台灣大,8.88
1301,台塑,8.81
2357,華碩,8.12
2301,光寶科,4.45
2324,仁寶,4.05
2356,英業達,3.02
2206,三陽工業,2.88
9939,宏全,2.7
2303,聯電,2.5
1215,卜蜂,2.46
2454,聯發科,2.42
2385,群光,2.21
5434,崇越,2.18
1232,大統益,2.09
9917,中保科,1.98
3044,健鼎,1.85
6176,瑞儀,1.74
6412,群電,1.62
2451,創見,1.57
2204,中華,1.56
3702,大聯大,1.51
2885,元大金,1.47
2891,中信金,1.47
9940,信義,1.47
2382,廣達,1.32
5522,遠雄,1.32
6239,力成,1.3
1513,中興電,1.23
2377,微星,1.12
2015,豐興,1.07
6269,台郡,1.06
5306,桂盟,1.02
2504,國產,1.01
2881,富邦金,1.01
2408,南亞科,1
2353,宏碁,0.97
1303,南亞,0.96
6257,矽格,0.96
6278,台表科,0.93
2006,東和鋼鐵,0.92
3010,華立,0.92
3036,文曄,0.9
2882,國泰金,0.88
2449,京元電子,0.86
2883,開發金,0.85
2441,超豐,0.77
6202,盛群,0.76
8150,南茂,0.74
2379,瑞昱,0.73
2458,義隆,0.68
