Number,Name,Fund Rate,Count,Rate,Close Price,Amount,Adjust Amount
2357,華碩,14.49,3,12.96,271.5,0.5,1
2881,富邦金,12.16,3,10.87,58.5,1.9,2
3702,大聯大,12.01,3,10.74,47.6,2.3,3
2347,聯強,11.85,2,10.60,58.7,1.8,2
2882,國泰金,11.04,2,9.87,40.75,2.4,3
3045,台灣大,10.59,2,9.47,96.2,1.0,1
2324,仁寶,10.40,2,9.30,23.05,4.0,4
2885,元大金,10.35,3,9.26,21.9,4.2,4
6176,瑞儀,9.66,2,8.64,101.5,0.9,0
1301,台塑,9.28,1,8.30,88,0.9,0
Exclude,,,,,,,
Include,,,,,,,
