1301,台塑,9.28
3045,台灣大,7.76
2324,仁寶,5.94
2356,英業達,4.53
1102,亞泥,4.38
3231,緯創,4.26
2357,華碩,4.24
2301,光寶科,4.2
2385,群光,2.69
6176,瑞儀,2.42
3702,大聯大,2.16
9939,宏全,2.06
2903,遠百,1.97
5522,遠雄,1.97
2451,創見,1.88
9917,中保科,1.85
3044,健鼎,1.83
6412,群電,1.4
2303,聯電,1.21
2454,聯發科,1.16
5434,崇越,1.04
9904,寶成,0.99
2449,京元電子,0.98
4938,和碩,0.98
2377,微星,0.96
2504,國產,0.96
2382,廣達,0.95
2606,裕民,0.95
2888,新光金,0.95
3711,日月光投控,0.95
1409,新纖,0.94
3042,晶技,0.94
4915,致伸,0.94
6257,矽格,0.94
8150,南茂,0.94
2006,東和鋼鐵,0.93
2353,宏碁,0.93
3010,華立,0.93
2881,富邦金,0.92
2883,開發金,0.92
2885,元大金,0.92
3036,文曄,0.92
6239,力成,0.91
2015,豐興,0.9
6456,GIS-KY,0.9
5306,桂盟,0.88
6278,台表科,0.88
6269,台郡,0.86
4958,臻鼎-KY,0.83
2597,潤弘,0.73
9940,信義,0.28
TX,臺股期貨,3.56
