3045,台灣大,8.9
1301,台塑,8.69
2357,華碩,8.21
2301,光寶科,4.3
2324,仁寶,4.04
2206,三陽工業,3.04
2356,英業達,2.81
9939,宏全,2.55
1215,卜蜂,2.46
2303,聯電,2.35
1232,大統益,2.33
5434,崇越,2.32
2385,群光,2.26
2454,聯發科,2.21
9917,中保科,2.06
3044,健鼎,1.91
6176,瑞儀,1.67
3702,大聯大,1.56
2204,中華,1.54
2451,創見,1.54
2382,廣達,1.52
6412,群電,1.52
9940,信義,1.52
1513,中興電,1.49
2891,中信金,1.44
5522,遠雄,1.43
2885,元大金,1.42
6239,力成,1.32
2015,豐興,1.12
2504,國產,1.06
5306,桂盟,1.03
2377,微星,1.01
2881,富邦金,1.01
3010,華立,0.99
6269,台郡,0.98
2006,東和鋼鐵,0.92
2882,國泰金,0.91
2883,開發金,0.9
3036,文曄,0.9
6257,矽格,0.89
6278,台表科,0.89
2353,宏碁,0.86
2449,京元電子,0.86
1303,南亞,0.84
2441,超豐,0.83
2408,南亞科,0.8
2379,瑞昱,0.78
6202,盛群,0.77
8150,南茂,0.71
2458,義隆,0.64
