Number,Name,Fund Rate,Count,Rate,Close Price,Amount,Adjust Amount
2357,華碩,14.27,3,14.05,268,0.5,1
2347,聯強,11.97,2,11.78,59.7,2.0,2
2881,富邦金,11.94,3,11.75,58.7,2.0,2
3702,大聯大,11.78,3,11.60,47.25,2.5,3
2882,國泰金,11.17,2,11.00,41.8,2.6,3
2885,元大金,10.49,3,10.33,22.5,4.6,4
3045,台灣大,10.45,2,10.29,95.2,1.1,1
2324,仁寶,10.19,2,10.03,22.7,4.4,4
1301,台塑,9.32,1,9.18,88.2,1.0,1
Exclude,,,,,,,
Include,,,,,,,
