Number,Name,Fund Rate,Count,Rate,Close Price,Amount,Adjust Amount
2357,華碩,15.54,3,20.52,256.5,0.8,1
2347,聯強,12.12,2,16.01,57.4,2.8,3
2301,光寶科,11.12,3,14.69,68.1,2.2,3
2885,元大金,9.91,3,13.09,20.1,6.5,7
2382,廣達,9.64,3,12.73,79.5,1.6,1
2324,仁寶,8.78,2,11.60,22.5,5.2,5
3702,大聯大,8.61,3,11.37,50.1,2.3,2
Exclude
2881,富邦金,11.77,3
3045,台灣大,11.41,2
2883,開發金,10.67,3
2882,國泰金,10.43,3
1301,台塑,8.30,1
