2324,仁寶,9.08
1216,統一,7.68
3045,台灣大,6.36
4904,遠傳,5.56
2801,彰銀,4.65
2301,光寶科,3.9
3037,欣興,3.74
9939,宏全,2.95
1102,亞泥,2.47
6176,瑞儀,2.2
2382,廣達,2.08
2845,遠東銀,2.01
6412,群電,1.99
1215,卜蜂,1.95
2247,汎德永業,1.85
9917,中保科,1.81
2451,創見,1.78
5522,遠雄,1.78
2903,遠百,1.67
2385,群光,1.41
8046,南電,1.34
1477,聚陽,1.28
6285,啟碁,1.22
8422,可寧衛,1.21
5469,瀚宇博,1.12
3044,健鼎,1.11
2449,京元電子,1.08
5388,中磊,1.08
2886,兆豐金,1.07
6214,精誠,1.07
6239,力成,1.07
3596,智易,1.03
3036,文曄,0.99
4938,和碩,0.99
2015,豐興,0.98
3711,日月光投控,0.98
2006,東和鋼鐵,0.97
2809,京城銀,0.96
4915,致伸,0.95
3042,晶技,0.94
3702,大聯大,0.94
5876,上海商銀,0.94
6670,復盛應用,0.92
5434,崇越,0.91
6257,矽格,0.9
2504,國產,0.88
1723,中碳,0.87
2211,長榮鋼,0.86
2303,聯電,0.85
2454,聯發科,0.83
TX,臺股期貨,2.19
