3045,台灣大,9.01
1301,台塑,8.63
2357,華碩,8.27
2301,光寶科,4.27
2324,仁寶,4.08
2356,英業達,2.96
2206,三陽工業,2.79
9939,宏全,2.59
1215,卜蜂,2.52
2303,聯電,2.45
1232,大統益,2.33
2454,聯發科,2.32
2385,群光,2.25
5434,崇越,2.14
9917,中保科,2.09
3044,健鼎,1.86
6176,瑞儀,1.78
2451,創見,1.64
6412,群電,1.58
3702,大聯大,1.55
2204,中華,1.54
9940,信義,1.52
2885,元大金,1.43
2382,廣達,1.41
2891,中信金,1.41
5522,遠雄,1.39
1513,中興電,1.28
6239,力成,1.24
2015,豐興,1.12
2377,微星,1.01
5306,桂盟,1.01
2408,南亞科,1
2006,東和鋼鐵,0.99
2881,富邦金,0.99
2504,國產,0.98
3036,文曄,0.98
6269,台郡,0.98
1303,南亞,0.94
3010,華立,0.94
6257,矽格,0.94
2353,宏碁,0.92
2882,國泰金,0.87
6278,台表科,0.87
2449,京元電子,0.82
2883,開發金,0.8
2441,超豐,0.77
6202,盛群,0.77
8150,南茂,0.74
2379,瑞昱,0.68
2458,義隆,0.66
