1301,台塑,8.96
3045,台灣大,7.58
3231,緯創,6.99
2324,仁寶,6.14
2356,英業達,4.93
2301,光寶科,4.8
2357,華碩,4.43
1102,亞泥,4.26
2385,群光,2.96
6176,瑞儀,2.48
9939,宏全,2.17
2903,遠百,2.13
3044,健鼎,2.08
3702,大聯大,2.04
9917,中保科,1.99
2451,創見,1.94
5522,遠雄,1.77
2382,廣達,1.45
6412,群電,1.36
2303,聯電,1.28
2454,聯發科,1.22
2449,京元電子,1.19
5434,崇越,1.15
4938,和碩,1.11
2377,微星,1.1
2606,裕民,1.09
6239,力成,1.09
2353,宏碁,1.07
8150,南茂,1.04
2006,東和鋼鐵,1.01
6257,矽格,1
2504,國產,0.97
3711,日月光投控,0.97
6278,台表科,0.96
4915,致伸,0.93
2881,富邦金,0.9
3036,文曄,0.9
2885,元大金,0.89
3042,晶技,0.89
2015,豐興,0.88
3010,華立,0.85
9904,寶成,0.85
1409,新纖,0.83
4958,臻鼎-KY,0.81
5306,桂盟,0.78
6269,台郡,0.77
6456,GIS-KY,0.71
2883,開發金,0.62
2597,潤弘,0.39
2888,新光金,0.24
TX,臺股期貨,0.39
