Number,Name,Fund Rate,Count,Rate,Close Price,Amount,Adjust Amount
2382,廣達,21.97,3,18.56,244.5,0.8,1
2301,光寶科,15.09,3,12.75,141.5,0.9,1
2324,仁寶,13.73,2,11.60,33.35,3.5,4
2347,聯強,10.61,2,8.96,60.4,1.5,2
6176,瑞儀,9.42,2,7.96,119,0.7,1
3711,日月光投控,8.56,3,7.23,117.5,0.6,1
3044,健鼎,8.34,2,7.05,191,0.4,0
3045,台灣大,8.22,2,6.95,94.1,0.7,0
4904,遠傳,7.62,2,6.44,71.4,0.9,0
2890,永豐金,7.56,2,6.39,17.3,3.7,3
1216,統一,7.23,1,6.11,72.4,0.8,0
Exclude,,,,,,,
Include,,,,,,,
