1301,台塑,9.07
3045,台灣大,7.65
3231,緯創,6.71
2324,仁寶,6.21
2301,光寶科,4.85
2356,英業達,4.83
2357,華碩,4.47
1102,亞泥,4.28
2385,群光,2.95
6176,瑞儀,2.51
9939,宏全,2.17
2903,遠百,2.16
3702,大聯大,2.01
2451,創見,1.95
3044,健鼎,1.95
9917,中保科,1.92
5522,遠雄,1.78
2382,廣達,1.38
6412,群電,1.37
2303,聯電,1.3
2454,聯發科,1.22
2449,京元電子,1.21
5434,崇越,1.15
2377,微星,1.12
4938,和碩,1.11
2606,裕民,1.09
6239,力成,1.09
2353,宏碁,1.06
8150,南茂,1.05
2006,東和鋼鐵,1.03
6257,矽格,1.01
2504,國產,0.98
3711,日月光投控,0.98
6278,台表科,0.96
4915,致伸,0.94
3036,文曄,0.91
2881,富邦金,0.9
2885,元大金,0.9
3042,晶技,0.9
2015,豐興,0.89
9904,寶成,0.86
3010,華立,0.85
1409,新纖,0.84
4958,臻鼎-KY,0.8
5306,桂盟,0.8
6269,台郡,0.78
6456,GIS-KY,0.72
2883,開發金,0.63
2597,潤弘,0.4
2888,新光金,0.24
TX,臺股期貨,0.4
