2324,仁寶,9.33
1216,統一,7.07
3045,台灣大,6.25
4904,遠傳,5.45
2801,彰銀,4.38
3037,欣興,3.68
2301,光寶科,3.56
9939,宏全,2.89
1102,亞泥,2.48
6176,瑞儀,2.4
1215,卜蜂,2.22
6412,群電,2.06
2382,廣達,2.01
2845,遠東銀,1.97
2247,汎德永業,1.94
2903,遠百,1.88
2451,創見,1.8
5522,遠雄,1.74
9917,中保科,1.72
6285,啟碁,1.46
3044,健鼎,1.45
1477,聚陽,1.43
2385,群光,1.38
2449,京元電子,1.37
8046,南電,1.33
8422,可寧衛,1.28
5469,瀚宇博,1.24
3596,智易,1.21
5388,中磊,1.17
2211,長榮鋼,1.07
3036,文曄,1.05
2006,東和鋼鐵,1.04
6214,精誠,1.04
3702,大聯大,1.03
3042,晶技,1.01
3711,日月光投控,1.01
2809,京城銀,0.99
6257,矽格,0.99
4938,和碩,0.98
2886,兆豐金,0.97
4915,致伸,0.97
2015,豐興,0.96
1723,中碳,0.95
6239,力成,0.95
6670,復盛應用,0.92
5876,上海商銀,0.91
2454,聯發科,0.89
2504,國產,0.88
5434,崇越,0.86
2303,聯電,0.84
TX,臺股期貨,1.19
