Number,Name,Fund Rate,Count,Rate,Close Price,Amount,Adjust Amount
2357,華碩,15.27,3,22.61,234,1.0,2
2347,聯強,11.85,2,17.54,52.8,3.3,4
2301,光寶科,11.17,3,16.54,63.8,2.6,3
2885,元大金,10.21,3,15.11,19.55,7.7,7
2382,廣達,9.98,3,14.77,77,1.9,1
1301,台塑,9.07,1,13.43,86.6,1.6,1
Exclude,,,,,,,
2881,富邦金,11.80,3,,,,
3045,台灣大,12.18,2,,,,
2883,開發金,10.46,3,,,,
2882,國泰金,10.38,3,,,,
