3045,台灣大,9.07
1301,台塑,9
2357,華碩,7.85
2301,光寶科,4.34
2324,仁寶,4.12
2356,英業達,2.97
2206,三陽工業,2.96
9939,宏全,2.63
1215,卜蜂,2.52
1232,大統益,2.35
2385,群光,2.27
2303,聯電,2.26
2454,聯發科,2.18
5434,崇越,2.18
9917,中保科,2.12
3044,健鼎,1.87
6176,瑞儀,1.75
2451,創見,1.64
3702,大聯大,1.59
6412,群電,1.55
5522,遠雄,1.54
9940,信義,1.52
2204,中華,1.5
2382,廣達,1.46
2885,元大金,1.42
2891,中信金,1.41
1513,中興電,1.33
6239,力成,1.26
2015,豐興,1.12
2504,國產,1.04
2006,東和鋼鐵,1.02
3036,文曄,1
2377,微星,0.97
2881,富邦金,0.97
5306,桂盟,0.97
6269,台郡,0.97
3010,華立,0.96
1303,南亞,0.93
2882,國泰金,0.9
2408,南亞科,0.89
2353,宏碁,0.88
6257,矽格,0.88
2883,開發金,0.85
6278,台表科,0.84
2441,超豐,0.79
2449,京元電子,0.79
6202,盛群,0.73
8150,南茂,0.71
2379,瑞昱,0.67
2458,義隆,0.64
