Number,Name,Fund Rate,Count,Rate,Close Price,Amount,Adjust Amount
2357,華碩,14.87,3,22.16,225,1.0,1
2347,聯強,12.18,2,18.15,53.5,3.4,4
2301,光寶科,11.36,3,16.93,63.8,2.7,3
2885,元大金,10.11,3,15.07,19.1,7.9,7
2382,廣達,9.57,3,14.26,73,2.0,2
1301,台塑,9.00,1,13.41,84.5,1.6,1
Exclude,,,,,,,
2881,富邦金,11.87,3,,,,
3045,台灣大,11.97,2,,,,
2883,開發金,10.64,3,,,,
2882,國泰金,10.42,3,,,,
Include,,,,,,,
3702,大聯大,8.63,3,,,,
2324,仁寶,9.00,2,,,,
