Number,Name,Fund Rate,Count,Rate,Close Price,Amount,Adjust Amount
2382,廣達,22.22,3,17.78,248.5,0.7,1
2301,光寶科,14.65,3,11.72,138.5,0.8,1
2324,仁寶,13.51,2,10.81,32.9,3.3,4
2347,聯強,10.57,2,8.46,60.4,1.4,2
6176,瑞儀,9.35,2,7.48,118.5,0.6,1
3711,日月光投控,8.71,3,6.97,120,0.6,1
3045,台灣大,8.20,2,6.56,94.1,0.7,0
3044,健鼎,8.07,2,6.46,185.5,0.3,0
2890,永豐金,7.60,2,6.08,17.45,3.5,3
4904,遠傳,7.57,2,6.06,71,0.9,0
2303,聯電,7.28,2,5.82,46.4,1.3,1
1216,統一,7.26,1,5.81,72.8,0.8,0
Exclude,,,,,,,
Include,,,,,,,
