Number,Name,Fund Rate,Count,Rate,Close Price,Amount,Adjust Amount
2357,華碩,15.54,3,23.10,249,0.9,1
2347,聯強,11.74,2,17.45,54.9,3.2,4
2301,光寶科,11.28,3,16.77,67.6,2.5,3
2885,元大金,10.15,3,15.09,20.25,7.5,7
2382,廣達,9.68,3,14.39,78.6,1.8,1
2324,仁寶,8.88,2,13.20,22.25,5.9,5
Exclude,,,,,,,
2881,富邦金,11.95,3,,,,
3045,台灣大,11.85,2,,,,
2883,開發金,10.75,3,,,,
2882,國泰金,10.52,3,,,,
1301,台塑,8.66,1,,,,
