Number,Name,Fund Rate,Count,Rate,Close Price,Amount,Adjust Amount
2382,廣達,21.72,3,17.58,240.5,0.7,1
2301,光寶科,14.35,3,11.62,134.5,0.9,1
2324,仁寶,13.16,2,10.65,31.8,3.3,4
2347,聯強,10.69,2,8.65,61,1.4,2
6176,瑞儀,9.51,2,7.70,119.5,0.6,1
3711,日月光投控,8.51,3,6.89,118.5,0.6,1
3045,台灣大,8.25,2,6.68,93.9,0.7,0
3044,健鼎,8.05,2,6.52,184,0.4,0
4904,遠傳,7.61,2,6.16,70.8,0.9,0
2890,永豐金,7.40,2,5.99,17.25,3.5,3
2303,聯電,7.18,2,5.81,45.95,1.3,1
1216,統一,7.11,1,5.76,70.7,0.8,0
Exclude,,,,,,,
Include,,,,,,,
