Number,Name,Fund Rate,Count,Rate,Close Price,Amount,Adjust Amount
2357,華碩,15.43,3,22.78,240,0.9,1
2347,聯強,12.13,2,17.91,54.3,3.3,4
2301,光寶科,11.26,3,16.63,65.4,2.5,3
2885,元大金,10.08,3,14.88,19.35,7.7,7
2382,廣達,9.72,3,14.35,76.2,1.9,1
1301,台塑,9.10,1,13.44,87.8,1.5,1
Exclude,,,,,,,
2881,富邦金,11.63,3,,,,
3045,台灣大,12.04,2,,,,
2883,開發金,10.26,3,,,,
2882,國泰金,10.20,3,,,,
Include,,,,,,,
3702,大聯大,8.49,3,,,,
2324,仁寶,8.98,2,,,,
