1301,台塑,9.1
3045,台灣大,9.03
2357,華碩,8.15
2301,光寶科,4.33
2324,仁寶,4.07
2356,英業達,2.92
2206,三陽工業,2.87
9939,宏全,2.72
1215,卜蜂,2.5
2303,聯電,2.34
1232,大統益,2.33
2385,群光,2.23
2454,聯發科,2.2
5434,崇越,2.19
9917,中保科,2.09
3044,健鼎,1.89
6176,瑞儀,1.72
3702,大聯大,1.56
2451,創見,1.55
9940,信義,1.51
5522,遠雄,1.5
6412,群電,1.49
2382,廣達,1.48
2204,中華,1.47
2885,元大金,1.4
2891,中信金,1.38
6239,力成,1.32
1513,中興電,1.31
2015,豐興,1.12
2504,國產,1.04
2377,微星,1
2006,東和鋼鐵,0.97
3010,華立,0.97
5306,桂盟,0.97
2881,富邦金,0.94
3036,文曄,0.94
1303,南亞,0.93
6269,台郡,0.92
6278,台表科,0.91
2353,宏碁,0.88
2408,南亞科,0.87
2882,國泰金,0.87
6257,矽格,0.86
2441,超豐,0.82
2883,開發金,0.81
2449,京元電子,0.8
6202,盛群,0.77
2379,瑞昱,0.73
8150,南茂,0.71
2458,義隆,0.66
