2324,仁寶,9.7
1216,統一,7.17
3045,台灣大,6.29
4904,遠傳,5.49
2801,彰銀,4.43
2301,光寶科,3.73
3037,欣興,3.54
9939,宏全,2.85
1102,亞泥,2.48
6176,瑞儀,2.33
1215,卜蜂,2.22
6412,群電,2.02
2845,遠東銀,1.99
2382,廣達,1.96
2247,汎德永業,1.92
2903,遠百,1.81
2451,創見,1.77
5522,遠雄,1.73
9917,中保科,1.73
3044,健鼎,1.53
1477,聚陽,1.46
6285,啟碁,1.45
2385,群光,1.36
2449,京元電子,1.34
8046,南電,1.27
8422,可寧衛,1.26
5469,瀚宇博,1.2
5388,中磊,1.19
3596,智易,1.18
2211,長榮鋼,1.05
3702,大聯大,1.03
6214,精誠,1.03
2006,東和鋼鐵,1.02
3711,日月光投控,1.02
4938,和碩,1
2809,京城銀,0.99
3036,文曄,0.99
2886,兆豐金,0.98
3042,晶技,0.98
6257,矽格,0.97
4915,致伸,0.96
2015,豐興,0.95
1723,中碳,0.93
6239,力成,0.93
5876,上海商銀,0.91
2504,國產,0.9
2454,聯發科,0.89
6670,復盛應用,0.89
5434,崇越,0.84
2303,聯電,0.83
TX,臺股期貨,1.2
