Number,Name,Fund Rate,Count,Rate,Close Price,Amount,Adjust Amount
2382,廣達,22.11,3,18.65,238,0.8,1
2301,光寶科,15.47,3,13.05,138.5,0.9,1
2324,仁寶,13.72,2,11.57,33,3.5,4
2347,聯強,10.53,2,8.88,59.9,1.5,2
6176,瑞儀,9.37,2,7.90,117,0.7,1
3711,日月光投控,8.50,3,7.17,119,0.6,1
3044,健鼎,8.35,2,7.04,194.5,0.4,0
3045,台灣大,8.25,2,6.96,93.6,0.7,0
4904,遠傳,7.61,2,6.42,70.8,0.9,0
2890,永豐金,7.50,2,6.32,17.35,3.6,3
1216,統一,7.17,1,6.05,71.1,0.9,0
Exclude,,,,,,,
Include,,,,,,,
