Number,Name,Fund Rate,Count,Rate,Close Price,Amount,Adjust Amount
2382,廣達,22.61,3,18.19,253.5,0.7,1
2301,光寶科,14.45,3,11.62,137,0.8,1
2324,仁寶,13.13,2,10.56,31.9,3.3,4
2347,聯強,10.66,2,8.57,61.1,1.4,2
6176,瑞儀,9.42,2,7.58,119.5,0.6,1
3711,日月光投控,8.55,3,6.88,118,0.6,1
3044,健鼎,8.20,2,6.60,189,0.3,0
3045,台灣大,8.15,2,6.56,93.2,0.7,0
4904,遠傳,7.54,2,6.06,70.6,0.9,0
2890,永豐金,7.40,2,5.95,17.1,3.5,3
2303,聯電,7.13,2,5.74,45.5,1.3,1
1216,統一,7.08,1,5.69,70.7,0.8,0
Exclude,,,,,,,
Include,,,,,,,
