2324,仁寶,9.38
1216,統一,7.08
3045,台灣大,6.22
4904,遠傳,5.44
2801,彰銀,4.35
3037,欣興,3.7
2301,光寶科,3.64
9939,宏全,2.89
1102,亞泥,2.46
6176,瑞儀,2.36
1215,卜蜂,2.24
2382,廣達,2.08
6412,群電,2.08
2845,遠東銀,1.97
2247,汎德永業,1.92
2903,遠百,1.87
2451,創見,1.79
9917,中保科,1.71
5522,遠雄,1.69
6285,啟碁,1.51
3044,健鼎,1.48
1477,聚陽,1.46
2449,京元電子,1.36
2385,群光,1.35
8046,南電,1.29
8422,可寧衛,1.29
5469,瀚宇博,1.25
3596,智易,1.22
5388,中磊,1.21
6214,精誠,1.07
2211,長榮鋼,1.05
3702,大聯大,1.04
2006,東和鋼鐵,1.02
3711,日月光投控,1.01
3042,晶技,1
3036,文曄,0.99
4938,和碩,0.99
6257,矽格,0.99
2809,京城銀,0.98
4915,致伸,0.98
2886,兆豐金,0.96
2015,豐興,0.95
6239,力成,0.95
1723,中碳,0.92
2504,國產,0.9
5876,上海商銀,0.9
6670,復盛應用,0.9
2454,聯發科,0.89
5434,崇越,0.86
2303,聯電,0.84
TX,臺股期貨,1.19
