2324,仁寶,8.61
1216,統一,7.94
3045,台灣大,6.94
4904,遠傳,6.14
2801,彰銀,4.69
3037,欣興,3.82
9939,宏全,3
2301,光寶科,2.87
1102,亞泥,2.75
6176,瑞儀,2.5
1301,台塑,2.4
2451,創見,1.95
2903,遠百,1.88
5522,遠雄,1.88
9917,中保科,1.79
6412,群電,1.7
8046,南電,1.52
2385,群光,1.25
1215,卜蜂,1.24
2382,廣達,1.2
1477,聚陽,1.18
6214,精誠,1.12
3711,日月光投控,1.1
6670,復盛應用,1.09
2247,汎德永業,1.08
6285,啟碁,1.08
2211,長榮鋼,1.06
3702,大聯大,1.04
5469,瀚宇博,1.04
2006,東和鋼鐵,1.02
2015,豐興,1.02
3042,晶技,1.02
2886,兆豐金,1.01
2303,聯電,1
2449,京元電子,1
3036,文曄,1
6239,力成,1
3596,智易,0.98
4938,和碩,0.98
5876,上海商銀,0.98
2809,京城銀,0.97
4915,致伸,0.97
5388,中磊,0.97
6257,矽格,0.97
3044,健鼎,0.95
5434,崇越,0.93
2845,遠東銀,0.89
8422,可寧衛,0.86
2504,國產,0.83
2454,聯發科,0.79
1723,中碳,0.45
5306,桂盟,0.29
2597,潤弘,0.13
TX,臺股期貨,2.45
