2347,聯強,8.83
2881,富邦金,8.28
2002,中鋼,7.71
2883,開發金,7.47
2882,國泰金,7.31
6147,頎邦,6.01
2885,元大金,6
2542,興富發,5.22
6176,瑞儀,4.83
2385,群光,4.49
2382,廣達,4.15
2357,華碩,3.63
3293,鈊象,3.32
3702,大聯大,3.23
2458,義隆,2.68
6239,力成,2.45
2301,光寶科,2.23
3231,緯創,2.15
2377,微星,1.68
3706,神達,1.67
2353,宏碁,1.62
6121,新普,0.7
2504,國產,0.53
2441,超豐,0.48
2449,京元電子,0.37
1513,中興電,0.13
3044,健鼎科技,0.08
2404,漢唐,0.07
6257,矽格,0.07
2352,佳世達,0.04
2347,聯強,8.83
2881,富邦金,8.28
2002,中鋼,7.71
2883,開發金,7.47
2882,國泰金,7.31
6147,頎邦,6.01
2885,元大金,6
2542,興富發,5.22
6176,瑞儀,4.83
2385,群光,4.49
2382,廣達,4.15
2357,華碩,3.63
3293,鈊象,3.32
3702,大聯大,3.23
2458,義隆,2.68
6239,力成,2.45
2301,光寶科,2.23
3231,緯創,2.15
2377,微星,1.68
3706,神達,1.67
2353,宏碁,1.62
6121,新普,0.7
2504,國產,0.53
2441,超豐,0.48
2449,京元電子,0.37
1513,中興電,0.13
3044,健鼎科技,0.08
2404,漢唐,0.07
6257,矽格,0.07
2352,佳世達,0.04
