Number,Name,Fund Rate,Count,Rate,Close Price,Amount,Adjust Amount
2357,華碩,15.52,3,23.18,246,0.9,1
2347,聯強,11.49,2,17.16,53.1,3.2,4
2301,光寶科,11.19,3,16.71,66.3,2.5,3
2885,元大金,10.22,3,15.26,20.15,7.6,7
2382,廣達,9.63,3,14.38,77.3,1.9,1
2324,仁寶,8.91,2,13.31,22.1,6.0,6
Exclude,,,,,,,
2881,富邦金,12.16,3,,,,
3045,台灣大,11.89,2,,,,
2883,開發金,10.75,3,,,,
2882,國泰金,10.53,3,,,,
1301,台塑,8.79,1,,,,
