3045,台灣大,8.9
1301,台塑,8.56
2357,華碩,8.36
2301,光寶科,4.43
2324,仁寶,4.07
2356,英業達,2.95
2206,三陽工業,2.79
9939,宏全,2.58
1215,卜蜂,2.52
2303,聯電,2.44
1232,大統益,2.31
2454,聯發科,2.28
2385,群光,2.25
5434,崇越,2.16
9917,中保科,2.07
3044,健鼎,1.88
6176,瑞儀,1.78
2451,創見,1.63
6412,群電,1.59
3702,大聯大,1.56
2204,中華,1.53
9940,信義,1.5
5522,遠雄,1.48
2885,元大金,1.42
2382,廣達,1.41
2891,中信金,1.4
1513,中興電,1.27
6239,力成,1.23
2015,豐興,1.11
2006,東和鋼鐵,1.03
2377,微星,1.03
5306,桂盟,1.01
3036,文曄,1
2881,富邦金,0.99
2504,國產,0.98
6269,台郡,0.98
2408,南亞科,0.97
1303,南亞,0.93
3010,華立,0.93
6257,矽格,0.93
2353,宏碁,0.91
2882,國泰金,0.87
6278,台表科,0.86
2449,京元電子,0.81
6202,盛群,0.8
2441,超豐,0.79
2883,開發金,0.79
8150,南茂,0.78
2379,瑞昱,0.68
2458,義隆,0.66
