3231,緯創,8.61
1301,台塑,8.3
3045,台灣大,6.93
2324,仁寶,6.13
2301,光寶科,5.6
2356,英業達,5.37
2357,華碩,4.29
1102,亞泥,3.94
2385,群光,2.77
6176,瑞儀,2.47
9939,宏全,2.03
3044,健鼎,1.98
2903,遠百,1.94
3702,大聯大,1.9
2451,創見,1.84
9917,中保科,1.83
5522,遠雄,1.61
2382,廣達,1.44
6412,群電,1.33
2303,聯電,1.25
2449,京元電子,1.25
2377,微星,1.15
2454,聯發科,1.13
2353,宏碁,1.09
4938,和碩,1.09
6239,力成,1.06
5434,崇越,1.04
3711,日月光投控,1.03
8150,南茂,1.01
2006,東和鋼鐵,0.95
6278,台表科,0.93
2504,國產,0.91
4915,致伸,0.9
2606,裕民,0.89
3042,晶技,0.89
6257,矽格,0.89
2885,元大金,0.86
3036,文曄,0.86
2881,富邦金,0.83
2015,豐興,0.82
3010,華立,0.82
9904,寶成,0.79
1409,新纖,0.78
4958,臻鼎-KY,0.72
6269,台郡,0.71
5306,桂盟,0.69
6456,GIS-KY,0.61
2883,開發金,0.47
2597,潤弘,0.3
2888,新光金,0.2
TX,臺股期貨,1.89
